Id,Name,Birthdate,Handedness,School,Draft,Year,Pos.,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,rRA,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,WP,ERA,RA9,rRA9,FIP,WHIP,WAR
10614,정재원,1984년 08월 11일,우언우타,광주서림초-충장중-안산공고,04 한화 2차 4라운드 26순위,12시즌,P,132,6,126,39,0,0,1,10,0,7,175.0,169,184,183.75,899,250,,,23,108,33,3,117,,0,21,8.69,9.46,9.46,6.15,2.05,-3.02
10616,최상덕,1971년 03월 31일,우투우타,숭의초-동인천중-인천고-홍익대,94 태평양 1차,15시즌,P,278,199,79,59,21,7,75,65,5,4,1200.1,607,664,664.00,5185,1260,,,167,397,59,14,727,,2,39,4.55,4.98,4.98,4.70,1.38,17.82
10617,최영필,1974년 05월 13일,우투우타,신곡초-수원북중-유신고-경희대,97 현대 1차,20시즌,P,549,100,449,124,1,0,50,63,16,58,1042.0,548,595,615.30,4604,1156,,,124,401,51,19,708,,4,45,4.73,5.14,5.31,4.58,1.49,10.74
10618,토마스,1977년 10월 22일,좌투좌타,-,08 한화 자유선발,2시즌,P,104,0,104,92,0,0,5,11,44,0,113.1,36,41,41.00,460,95,,,5,43,5,6,119,,0,8,2.86,3.26,3.26,2.62,1.22,3.62
10619,카페얀,1981년 01월 13일,우투우타,-,10 한화 자유선발,1시즌,P,15,13,2,0,0,0,0,11,0,0,59.0,60,63,63.00,300,87,,,9,41,5,1,33,,1,4,9.15,9.61,9.61,6.52,2.17,-1.12
10620,허유강,1986년 11월 16일,우언우타,둔촌초-잠신중-경기고-성균관대,09 한화 2차 2라운드 11순위,4시즌,P,75,0,75,8,0,0,2,2,0,4,78.0,54,65,65.40,363,91,,,7,37,17,0,36,,1,2,6.23,7.50,7.50,5.78,1.64,-0.15
10621,황재규,1986년 04월 16일,우투우타,수유초-청원중-청원고-성균관대,09 한화 2차 5라운드 38순위,5시즌,P,89,3,86,24,0,0,1,4,0,2,127.2,89,94,93.50,591,149,,,11,62,11,1,85,,2,6,6.27,6.63,6.63,4.86,1.65,0.77
10629,안승민,1991년 06월 21일,우투우타,공주중-공주고,10 한화 3라운드 20순위,4시즌,P,134,43,91,44,0,0,17,24,16,7,307.2,195,216,217.70,1364,377,,,43,75,16,3,183,,1,12,5.70,6.32,6.38,4.71,1.47,-0.55
10634,이영욱,1980년 08월 13일,우언우타,칠성초-경운중-상원고-홍익대,99 쌍방울 2차 8라운드 59순위,7시즌,P,171,44,127,30,0,0,16,17,0,7,362.0,157,169,169.00,1529,337,,,31,113,44,6,223,,0,11,3.90,4.20,4.20,4.13,1.24,5.72
10637,임현준,1988년 12월 21일,좌언좌타,본리초-대구중-대구고-경성대,11 삼성 4라운드 29순위,9시즌,P,239,0,239,37,0,0,5,4,0,23,141.2,65,75,81.30,626,137,,,12,56,21,3,106,,1,5,4.13,4.76,5.15,4.72,1.36,2.00
10641,니퍼트,1981년 05월 06일,우투우타,-,11 두산 자유선발,8시즌,P,214,205,9,9,8,2,102,51,0,1,1291.1,515,557,550.30,5442,1239,,,112,420,60,2,1082,,0,60,3.59,3.88,3.83,4.09,1.28,33.67
10642,이혜천,1979년 03월 12일,좌투좌타,대연초-대천중-개성고,98 OB 2차 2라운드 12순위,15시즌,P,706,95,611,70,2,2,56,48,7,72,1019.1,501,561,562.65,4534,994,,,88,525,84,15,771,,7,70,4.42,4.95,4.97,4.43,1.49,12.15
10646,코리,1973년 10월 21일,우투우타,-,11 롯데 자유선발,1시즌,P,25,8,17,9,0,0,4,3,3,1,72.1,34,41,41.00,300,83,,,8,10,4,1,48,,0,2,4.23,5.10,5.10,3.84,1.29,0.97
10647,김수완,1989년 07월 20일,우투우타,삼성초-김해내동중-제주고,08 롯데 육성선수,6시즌,P,87,18,69,34,1,1,8,5,0,1,206.2,114,129,133.15,914,230,,,22,81,12,4,132,,1,11,4.96,5.62,5.79,4.72,1.50,1.55
10649,트레비스,1982년 11월 04일,좌투좌타,-,11 KIA 자유선발,1시즌,P,25,22,3,1,1,1,7,5,0,1,126.2,49,59,59.00,548,120,,,13,62,3,0,115,,3,12,3.48,4.19,4.19,4.17,1.44,2.21
10652,임찬규,1992년 11월 20일,우투우타,가동초-청원중-휘문고,11 LG 1라운드 2순위,13시즌,P,350,232,118,50,1,1,86,85,8,6,1370.0,663,721,693.50,6032,1434,,,133,556,83,11,1112,,1,53,4.36,4.74,4.56,4.53,1.45,23.07
10653,리즈,1983년 10월 06일,우투우타,국외,11 LG 자유선발,3시즌,P,94,85,9,10,4,1,26,38,5,0,518.2,202,225,221.05,2212,440,,,28,240,44,4,454,,2,29,3.51,3.90,3.83,3.79,1.31,10.98
10657,윤지웅,1988년 03월 11일,좌투좌타,대연초-부산중-부산공고-동의대,11 넥센 1라운드 3순위,7시즌,P,300,3,297,41,0,0,12,6,1,41,224.2,113,126,127.05,975,231,,,22,82,16,6,179,,0,12,4.53,5.05,5.09,4.57,1.39,2.69
10660,최진호,1984년 08월 26일,우투우타,서원초-세광중-세광고-인하대,07 한화 1차 2순위,1시즌,P,4,0,4,3,0,0,0,0,0,0,2.2,3,3,3.00,16,4,,,0,3,1,0,3,,0,2,10.13,10.13,10.13,5.46,2.63,-0.06
10661,오넬리,1983년 05월 26일,우투우타,-,11 한화 자유선발,1시즌,P,27,0,27,18,0,0,4,1,6,1,29.1,19,19,19.00,130,29,,,4,12,2,3,24,,0,2,5.83,5.83,5.83,4.36,1.40,0.08
10669,매그레인,1978년 07월 23일,우투우타,-,11 SK 자유선발,1시즌,P,16,14,2,1,0,0,2,6,0,0,53.2,32,32,32.00,235,63,,,9,19,4,0,38,,0,1,5.37,5.37,5.37,5.18,1.53,0.25
10670,주키치,1982년 10월 17일,좌투좌타,-,11 LG 자유선발,3시즌,P,77,75,2,3,2,1,25,22,1,1,440.2,196,217,214.75,1864,449,,,21,135,9,2,295,,4,21,4.00,4.43,4.39,3.49,1.33,6.62
10671,김창훈,1985년 10월 03일,좌투좌타,천안북중-북일고,04 한화 1차,6시즌,P,100,8,92,16,0,0,4,5,0,6,90.0,56,60,61.55,403,86,,,16,48,11,1,62,,0,6,5.60,6.00,6.20,5.87,1.49,0.56
10675,조영민,1981년 03월 11일,우투우타,송정동초-충장중-광주제일고-연세대,00 한화 2차 6라운드,5시즌,P,114,0,114,54,0,0,6,5,8,4,146.0,61,64,64.00,623,129,,,17,71,13,2,77,,1,11,3.76,3.95,3.95,5.22,1.37,3.01
10677,이현호,1992년 07월 14일,좌투좌타,숭의초-동인천중-제물포고,11 두산 2라운드 11순위,8시즌,P,164,20,144,47,0,0,8,5,1,2,248.2,151,165,169.45,1156,303,,,29,113,12,1,199,,2,30,5.47,5.97,6.12,4.99,1.67,1.23
10678,유창식,1992년 05월 15일,좌투좌타,광주화정초-무등중-광주제일고,11 한화 1라운드 1순위,6시즌,P,127,67,60,15,0,0,16,33,0,4,369.1,235,266,261.35,1762,406,,,31,276,12,3,243,,0,43,5.73,6.48,6.36,5.60,1.85,1.06
10679,페르난도,1982년 07월 15일,우투우타,-,11 두산 자유선발,1시즌,P,25,12,13,12,0,0,3,6,6,0,78.1,53,54,54.00,364,96,,,5,44,5,1,66,,0,6,6.09,6.20,6.20,4.18,1.79,-0.18
10680,김명성,1988년 04월 08일,우투우타,중대초-서울이수중-장충고-중앙대,11 롯데 1라운드 5순위,4시즌,P,37,1,36,17,0,0,1,1,0,0,43.2,30,30,32.55,203,52,,,6,22,1,0,25,,0,7,6.18,6.18,6.80,5.80,1.69,-0.12
10681,이태양,1993년 01월 28일,우언좌타,내덕초-청주중-청주고,11 넥센 2라운드 14순위,6시즌,P,79,49,30,8,0,0,16,17,0,2,283.0,141,148,145.05,1254,287,,,36,116,46,4,204,,2,3,4.48,4.71,4.61,5.50,1.42,5.82
10682,박건우,1985년 04월 06일,우투우타,여수중-영흥고,04 현대 2차 2라운드 13순위,3시즌,P,18,2,16,8,0,0,1,0,1,0,36.0,20,23,23.00,161,38,,,3,20,1,0,25,,0,2,5.00,5.75,5.75,4.77,1.61,0.55
10685,김대우,1988년 11월 21일,우언우타,역삼초-대치중-서울고-홍익대,11 넥센 9라운드 67순위,13시즌,P,386,43,343,69,0,0,27,26,2,29,615.2,392,429,440.05,2804,738,,,77,246,54,7,418,,2,21,5.73,6.27,6.43,5.31,1.60,2.66
10690,김강률,1988년 08월 28일,우투우타,문촌초-일산서구-장성중-경기고,07 두산 2차 4라운드 26순위,15시즌,P,460,1,459,161,0,0,27,14,47,60,489.0,204,236,240.75,2166,499,,,33,232,23,9,407,,0,48,3.75,4.34,4.44,4.33,1.49,8.31
10693,정민혁,1983년 09월 14일,우언우타,대전신흥초-충남중-대전고-연세대,03 한화 2차 9라운드 69순위,4시즌,P,53,1,52,17,0,0,2,2,0,2,62.0,42,47,47.35,282,75,,,10,20,8,4,40,,0,2,6.10,6.82,6.82,4.94,1.53,-0.39
10695,김진우,1983년 03월 07일,우투우타,서석초-진흥중-진흥고,02 KIA 1차,13시즌,P,247,173,74,45,16,5,74,61,6,4,1124.1,508,554,548.35,4909,1077,,,71,502,97,9,956,,5,84,4.07,4.43,4.39,3.77,1.40,21.92
10696,홍건희,1992년 09월 29일,우투우타,화순초-화순중-화순고,11 KIA 2라운드 9순위,12시즌,P,488,33,455,172,0,0,27,48,58,55,677.0,370,409,419.40,3046,758,,,76,303,24,18,602,,1,58,4.92,5.44,5.57,4.57,1.57,5.81
10697,안영진,1983년 09월 03일,우투우타,북일고-성균관대,02 한화 2차 11라운드 83순위,2시즌,P,9,0,9,3,0,0,0,0,0,0,11.0,6,12,12.00,54,12,,,1,8,2,0,5,,0,0,4.91,9.82,9.82,6.32,1.82,-0.09
10698,바티스타,1980년 08월 23일,우투우타,-,11 한화 자유선발,3시즌,P,100,34,66,41,0,0,14,13,18,4,265.1,109,120,117.75,1163,230,,,17,144,26,2,321,,2,25,3.70,4.07,4.00,3.38,1.41,5.77
10706,김대유,1991년 05월 08일,좌투좌타,중앙초-부산중-부산고,10 넥센 3라운드 18순위,9시즌,P,255,3,252,33,0,0,6,6,0,50,194.0,98,102,103.80,869,186,25,3,14,88,31,6,182,7,0,7,4.55,4.73,4.82,4.24,1.41,2.48
10708,신정익,1987년 02월 04일,우투우타,흥무초-경주중-경주고-한민대,11 SK 8라운드 58순위,2시즌,P,4,0,4,2,0,0,0,0,0,0,4.2,3,4,4.00,22,5,,,2,1,1,0,0,,0,1,5.79,7.71,7.71,10.00,1.29,-0.03
10709,오성민,1985년 11월 06일,우투우타,고명초-마산중-김해고,05 현대 2차 4라운드 32순위,2시즌,P,4,0,4,2,0,0,0,0,0,0,5.2,4,4,4.00,29,7,,,0,6,0,0,4,,0,0,6.35,6.35,6.35,5.02,2.29,0.21
10710,이상훈,1985년 05월 10일,좌언좌타,인헌초-영남중-성남고-단국대,08 SK 2차 3라운드 19순위,1시즌,P,1,0,1,0,0,0,0,0,0,1,0.1,0,0,0.00,2,0,,,0,0,1,0,0,,0,0,0.00,0.00,0.00,12.92,0.00,0.03
10713,임정우,1991년 04월 02일,우투우타,도곡초-영동중-서울고,11 SK 4라운드 26순위,8시즌,P,229,28,201,97,0,0,14,25,34,7,368.0,184,194,197.60,1635,387,,,24,165,34,12,327,,2,26,4.50,4.74,4.84,4.22,1.50,5.15
10714,부첵,1978년 10월 24일,우투우타,-,11 롯데 자유선발,1시즌,P,11,9,2,0,0,0,4,2,0,0,53.1,30,32,32.00,227,55,,,8,21,1,0,39,,0,3,5.06,5.40,5.40,4.86,1.43,0.56
10715,고든,1978년 08월 16일,우투좌타,-,11 SK 자유선발,2시즌,P,39,37,2,0,0,0,17,7,0,0,203.2,88,95,95.00,867,212,,,13,58,6,0,150,,1,2,3.89,4.20,4.20,3.43,1.33,3.17
10718,김기태,1987년 05월 11일,우투우타,영랑초-설악중-동산고,06 삼성 2차 3라운드 23순위,9시즌,P,63,17,46,25,0,0,7,5,1,0,143.2,117,125,125.50,673,190,,,36,47,13,0,80,,0,6,7.33,7.83,7.89,6.93,1.65,-0.26
10719,명재철,1989년 01월 17일,우투우타,서화초-상인천중-인천고,11 삼성 신고선수,2시즌,P,5,0,5,3,0,0,0,0,0,0,4.2,4,4,4.00,26,7,,,0,5,1,0,1,,0,1,7.71,7.71,7.71,7.19,2.57,0.09
10720,심창민,1993년 02월 01일,우언우타,동삼초-경남중-경남고-대구사이버대,11 삼성 1라운드 4순위,11시즌,P,485,0,485,140,0,0,31,29,51,80,491.0,230,249,258.50,2139,404,,,58,240,47,17,564,,3,22,4.22,4.56,4.73,4.34,1.31,9.50
10722,윤영삼,1992년 07월 14일,우투양타,이수초-서울이수중-장충고,11 삼성 2라운드 13순위,4시즌,P,105,2,103,34,0,0,5,7,4,3,146.0,79,84,92.60,637,169,32,4,18,45,2,2,138,4,0,9,4.87,5.18,5.73,4.13,1.47,1.34
10729,안규영,1988년 04월 12일,우투우타,고명초-건대부중-휘문고-경희대,11 두산 4라운드 27순위,5시즌,P,40,13,27,7,0,0,1,4,0,1,94.2,80,81,79.75,457,139,,,16,52,5,0,48,,0,3,7.61,7.70,7.61,6.57,2.02,-0.51
10730,양현,1992년 08월 23일,우언우타,영랑초-한밭중-대전고,11 두산 10라운드 73순위,10시즌,P,282,5,277,58,0,0,14,15,4,37,306.2,142,159,180.15,1344,351,,,28,116,11,7,150,,1,3,4.17,4.67,5.28,5.03,1.52,1.94
10731,이정호,1992년 04월 11일,우투우타,수창초-무등중-광주제일고,11 두산 7라운드 54순위,2시즌,P,14,7,7,4,0,0,0,3,1,0,34.0,35,35,30.35,165,46,12,1,4,20,3,0,25,1,0,4,9.26,9.26,7.94,5.47,1.94,-0.34
10732,최현정,1992년 12월 03일,좌투좌타,유천초-한밭중-대전고,11 두산 9라운드 70순위,1시즌,P,8,0,8,5,0,0,0,0,0,0,7.1,8,8,9.05,38,12,3,1,1,4,0,0,2,0,0,2,9.82,9.82,11.05,6.89,2.18,-0.21
10733,최현진,1992년 09월 24일,우투우타,고양-충암중-충암고,11 두산 1라운드 6순위,1시즌,P,1,1,0,0,0,0,0,1,0,0,4.2,5,5,5.00,20,1,,,1,4,1,0,3,,0,0,9.64,9.64,9.64,7.89,1.07,-0.11
10737,박시영,1989년 03월 10일,우투우타,축현초-신흥중-제물포고-영남사이버대,08 롯데 2차 4라운드 31순위,10시즌,P,293,12,281,57,0,0,10,14,1,32,332.1,206,218,222.70,1488,332,,,48,163,14,9,307,,0,35,5.58,5.90,6.04,5.05,1.49,2.11
10739,이경우,1987년 11월 09일,우투우타,길동초-배재중-경동고-성균관대,11 롯데 3라운드 21순위,3시즌,P,3,0,3,1,0,0,0,0,0,0,7.1,11,11,12.20,38,9,,,3,5,2,0,4,,0,0,13.50,13.50,14.73,10.29,1.91,-0.29
10740,이재율,1986년 05월 28일,우언우타,대천중-부산고-영남사이버대,05 롯데 1차,3시즌,P,104,0,104,31,0,0,5,6,6,8,130.0,57,61,61.00,553,111,,,12,56,20,4,116,,0,4,3.95,4.22,4.22,3.86,1.28,1.79
10741,이정담,1991년 08월 05일,좌투좌타,노암초-자양중-구리인창고,11 롯데 9라운드 69순위,1시즌,P,6,0,6,4,0,0,0,0,0,0,5.1,3,3,3.00,24,6,2,0,1,2,0,0,0,0,0,0,5.06,5.06,5.06,7.63,1.50,0.09
10743,최향남,1971년 03월 28일,우투우타,영흥고,90 해태 고졸연고 자유계약,15시즌,P,293,149,144,72,5,2,54,70,24,14,996.1,448,496,495.55,4256,915,,,97,379,72,17,745,,4,18,4.05,4.48,4.48,4.03,1.30,15.20
10747,김지용,1988년 02월 20일,우투우타,노원-청량중-중앙고-영동대,10 LG 9라운드 65순위,8시즌,P,206,0,206,66,0,0,14,14,4,38,230.2,124,130,138.45,978,229,,,44,64,12,7,192,,1,13,4.84,5.07,5.38,5.31,1.27,2.12
10748,송윤준,1992년 07월 16일,좌투좌타,천안남산초-공주중-북일고,11 LG 4라운드 31순위,5시즌,P,51,0,51,12,0,0,0,0,0,3,45.1,24,24,23.15,206,44,12,1,2,23,5,1,31,3,1,3,4.76,4.76,4.57,4.55,1.48,0.61
10749,이우찬,1992년 08월 04일,좌투좌타,온양온천초-온양중-북일고,11 LG 2라운드 15순위,9시즌,P,192,21,171,22,0,0,14,11,0,15,266.0,145,160,148.95,1199,247,37,3,15,186,13,2,212,15,2,21,4.91,5.41,5.04,4.81,1.63,2.04
10750,장진용,1986년 01월 28일,우투우타,가동초-배명중-배명고,04 LG 1차,7시즌,P,44,19,25,3,0,0,3,7,0,0,100.2,80,92,85.35,489,127,,,14,55,9,1,63,,1,4,7.15,8.23,7.60,5.72,1.81,-0.82
10752,최인영,1989년 07월 29일,우투우타,석촌초-영동중-강릉고-영동대,11 LG 육성선수,1시즌,P,2,0,2,2,0,0,0,0,0,0,2.1,3,3,3.00,13,4,,,0,2,0,0,1,,0,0,11.57,11.57,11.57,5.21,2.57,-0.07
10759,박민주,1987년 07월 23일,우언우타,수유초-신일중-야탑고,07 현대 육성선수,1시즌,P,1,0,1,1,0,0,0,0,0,0,0.1,0,0,0.00,1,0,,,0,0,0,0,0,,0,0,0.00,0.00,0.00,3.20,0.00,0.02
10761,이희성,1988년 03월 09일,좌투좌타,칠성초-경상중-대구고-성균관대,11 넥센 4라운드 30순위,1시즌,P,4,1,3,3,0,0,0,1,0,0,5.1,5,5,5.00,23,7,,,0,1,0,0,1,,0,0,8.44,8.44,8.44,3.60,1.50,-0.11
10762,장태종,1983년 03월 08일,우투우타,성동초-배명중-한서고-경희대,02 현대 2차 5라운드 42순위,2시즌,P,9,0,9,3,0,0,0,0,0,0,14.1,20,20,20.00,80,24,,,3,11,1,0,6,,0,3,12.56,12.56,12.56,7.41,2.44,-0.52
10766,김재현,1979년 09월 07일,좌투좌타,대구중-대전고,98 한화 고졸우선 지명 1,7시즌,P,126,0,126,11,0,0,3,3,0,15,67.2,39,45,45.00,326,74,,,6,46,6,3,49,,0,5,5.19,5.99,5.99,4.74,1.77,-0.03
10767,문재현,1992년 03월 06일,좌투좌타,화곡초-영동중-서울고,11 한화 9라운드 65순위,1시즌,P,2,0,2,0,0,0,0,0,0,0,0.1,2,2,0.80,5,1,0,0,0,3,0,0,0,0,0,0,54.00,54.00,27.00,31.99,12.00,-0.04
10770,신해수,1987년 11월 30일,우투우타,수창초-화순중-화순고,06 한화 2차 4라운드 26순위,1시즌,P,2,0,2,1,0,0,0,0,0,0,2.0,0,0,0.00,7,2,,,0,0,0,0,1,,0,0,0.00,0.00,0.00,2.49,1.00,0.16
10774,매티스,1983년 06월 07일,우투우타,-,11 삼성 자유선발,1시즌,P,10,10,0,0,0,0,5,2,0,0,64.1,18,19,19.00,272,59,,,1,34,0,1,32,,0,3,2.52,2.66,2.66,4.16,1.45,2.38
10775,저마노,1982년 08월 06일,우투우타,-,11 삼성 자유선발,2시즌,P,23,22,1,0,0,0,8,7,0,1,122.0,56,63,63.00,528,156,,,10,21,3,0,69,,0,1,4.13,4.65,4.65,4.09,1.45,2.37
10778,이동걸,1983년 08월 12일,우투우타,언북초-휘문중-휘문고-동국대,07 삼성 2차 7라운드 52순위,9시즌,P,84,2,82,29,0,0,2,1,1,3,127.2,70,82,89.75,568,147,,,21,49,12,3,78,,0,9,4.93,5.78,6.34,5.97,1.54,0.72
10782,마리오,1984년 12월 16일,우투우타,국외-국외,12 SK 자유선발,1시즌,P,18,18,0,0,0,0,6,3,0,0,95.1,36,38,38.00,401,88,,,6,39,5,2,49,,1,2,3.40,3.59,3.59,4.32,1.33,1.89
10783,문승원,1989년 11월 28일,우투우타,가동초-배명중-배명고-고려대,12 SK 1라운드 8순위,12시즌,P,316,159,157,68,2,0,53,60,25,21,1031.0,534,576,570.40,4489,1132,,,144,330,47,6,725,,1,24,4.66,5.03,4.98,5.07,1.42,16.80
10784,서진용,1992년 10월 02일,우투우타,남부민초-대동중-경남고,11 SK 1라운드 7순위,11시즌,P,523,0,523,208,0,0,29,26,88,84,529.0,234,256,277.70,2318,488,76,8,60,284,14,30,518,20,0,41,3.98,4.36,4.73,4.54,1.46,8.77
10785,이창욱,1984년 08월 28일,우투우타,군산남초-군산남중-군산상고-고려대,07 SK 2차 1라운드 6순위,2시즌,P,9,0,9,6,0,0,1,0,0,0,10.1,9,11,10.15,51,11,2,0,0,7,0,0,4,2,0,2,7.84,9.58,8.71,5.34,1.74,-0.12
10786,김성계,1985년 05월 23일,우투우타,광주서림초-충장중-광주제일고,04 KIA 2차 5라운드 38순위,1시즌,P,1,0,1,1,0,0,0,0,0,0,1.0,0,0,0.00,3,1,,,0,0,0,0,0,,0,0,0.00,0.00,0.00,3.49,1.00,0.07
10787,김종훈,1989년 04월 18일,우투우타,부곡초-잠신중-장충고-인하대,12 KIA 육성선수,2시즌,P,5,0,5,3,0,0,0,0,0,0,6.2,8,8,8.00,38,13,,,2,8,0,0,7,,0,2,10.80,10.80,10.80,8.26,3.15,-0.18
10788,임치영,1988년 10월 29일,우언우타,희망대초-성일중-성남서고-고려대,12 SK 7라운드 67순위,3시즌,P,9,2,7,2,0,0,1,1,0,0,12.1,10,10,9.85,60,17,,,3,7,2,0,7,,1,1,7.30,7.30,7.30,7.31,1.95,0.03
10789,박지훈,1989년 09월 21일,우투우타,본리초-대구중-경북고-단국대,12 KIA 1라운드 4순위,3시즌,P,103,0,103,19,0,0,6,5,3,18,105.0,70,73,75.40,489,119,,,10,61,7,2,74,,0,13,6.00,6.26,6.43,4.99,1.71,-0.10
10792,허건엽,1993년 07월 24일,우투우타,도산초-포철중-포철공고,12 SK 4라운드 34순위,2시즌,P,11,0,11,6,0,0,0,0,0,0,13.1,8,9,8.65,59,18,3,0,1,4,0,0,4,1,0,0,5.40,6.08,6.08,5.30,1.65,0.09
10793,신창호,1987년 03월 18일,우투우타,남정초-중앙중-경동고,06 LG 2차 1라운드 3순위,5시즌,P,59,1,58,31,0,0,0,3,0,0,76.0,57,60,64.20,369,89,,,11,50,2,0,60,,0,7,6.75,7.11,7.58,5.85,1.83,-0.34
10794,앤서니,1982년 10월 28일,우투좌타,-,12 KIA 자유선발,2시즌,P,62,27,35,26,0,0,11,16,21,0,207.2,91,102,104.55,904,216,,,16,82,10,2,119,,1,5,3.94,4.42,4.55,4.37,1.43,2.38
10795,임준섭,1989년 07월 16일,좌투좌타,대연초-부산중-개성고-경성대,12 KIA 2라운드 15순위,10시즌,P,224,49,175,32,1,1,12,26,0,12,379.2,242,273,263.35,1776,461,85,10,31,226,25,4,205,24,1,27,5.74,6.47,6.23,5.63,1.81,2.16
10812,한승혁,1993년 01월 03일,우투좌타,도신초-강남중-덕수고,11 KIA 1라운드 8순위,12시즌,P,390,53,337,79,0,0,26,35,5,55,574.1,344,370,373.55,2640,636,,,41,321,37,10,502,,0,83,5.39,5.80,5.86,4.65,1.67,3.82
10814,홍성민,1989년 07월 15일,우언양타,노암초-경포중-강릉고-한양대,12 KIA 6라운드 56순위,10시즌,P,307,9,298,58,0,0,15,14,5,41,350.2,148,163,175.05,1521,388,,,35,115,24,10,211,,1,17,3.80,4.18,4.49,4.79,1.43,7.14
10821,김윤동,1993년 04월 01일,우투우타,남도초-경상중-경북고,12 KIA 4라운드 38순위,5시즌,P,172,6,166,58,0,0,15,15,21,26,227.0,117,123,131.80,1027,204,30,3,29,152,10,12,204,9,1,19,4.64,4.88,5.23,5.58,1.57,3.71
10824,김성호,1989년 03월 14일,우언우타,서울이수초-경원중-덕수고-동아대,12 롯데 3라운드 28순위,1시즌,P,3,0,3,0,0,0,0,0,0,1,1.2,2,2,2.00,9,2,,,1,2,1,0,1,,0,0,10.80,10.80,10.80,14.71,2.40,-0.05
10825,김원중,1993년 06월 14일,우투좌타,광주학강초-광주동성중-광주동성고,12 롯데 1라운드 5순위,11시즌,P,434,73,361,270,0,0,43,52,164,4,735.2,399,432,442.75,3327,768,136,13,85,359,41,31,742,35,1,50,4.88,5.29,5.42,4.52,1.53,11.04
10828,유먼,1979년 10월 11일,좌투좌타,-,12 롯데 자유선발,4시즌,P,105,104,1,2,2,1,42,27,0,1,616.1,273,300,288.25,2662,634,,,58,234,14,1,423,,1,16,3.99,4.38,4.21,4.52,1.41,15.33
10831,이상화,1988년 03월 01일,우투우타,양정초-경남중-경남고,07 롯데 1차 1순위,9시즌,P,155,22,133,51,0,0,11,18,8,9,251.0,161,174,175.80,1138,311,,,29,95,9,5,183,,1,11,5.77,6.24,6.31,4.88,1.62,1.84
10832,이지모,1986년 10월 30일,우투우타,부산동래마린스-중앙초-대동중-부산고-영남사이버대,05 롯데 2차 5라운드 33순위,1시즌,P,6,0,6,3,0,0,0,0,0,0,6.2,4,4,3.15,32,4,0,0,0,5,3,0,5,0,0,3,5.40,5.40,4.05,5.64,1.35,0.09
10833,정태승,1988년 03월 17일,좌투좌타,길동초-춘천중-유신고-성균관대,12 롯데 육성선수,4시즌,P,8,0,8,4,0,0,0,0,0,0,7.2,11,13,14.40,45,12,3,0,1,9,0,0,6,1,0,3,12.91,15.26,16.43,7.27,2.74,-0.43
10841,전유수,1986년 11월 29일,우투좌타,여고초-사직중-부경고,05 현대 2차 8라운드 60순위,15시즌,P,438,1,437,119,0,0,24,20,6,27,499.0,272,294,309.00,2231,540,,,47,226,29,24,385,,1,25,4.91,5.30,5.57,4.71,1.54,4.68
10843,김병현,1979년 01월 19일,우언우타,수창초-무등중-광주제일고-성균관대,07 현대 해외진출선수 특별지명,4시즌,P,78,49,29,8,1,0,11,23,0,5,257.1,177,186,182.60,1190,291,,,25,115,51,1,190,,2,14,6.19,6.51,6.40,5.20,1.58,1.04
10844,밴헤켄,1979년 07월 31일,좌투우타,-,12 넥센 자유선발,6시즌,P,156,156,0,0,0,0,73,42,0,0,925.2,366,416,409.10,3912,922,,,73,299,24,2,860,,3,49,3.56,4.04,3.98,3.68,1.32,25.61
10849,신동훈,1994년 01월 24일,우투우타,수유초-구리-신일중-서울고,12 LG 6라운드 57순위,2시즌,P,8,0,8,2,0,0,1,0,0,0,14.1,5,6,7.55,61,11,,,0,7,4,0,10,,0,0,3.14,3.77,5.02,4.67,1.26,0.23
10851,최성훈,1989년 10월 11일,좌투좌타,가동초-잠신중-경기고-경희대,12 LG 2라운드 16순위,11시즌,P,299,6,293,44,0,0,8,9,2,26,261.0,120,134,146.65,1183,287,,,18,120,16,10,155,,0,13,4.14,4.62,5.07,4.72,1.56,1.83
10863,한현희,1993년 06월 25일,우언우타,동삼초-경남중-경남고,12 넥센 1라운드 2순위,13시즌,P,514,141,373,56,0,0,76,58,8,117,1160.1,573,621,604.70,5080,1220,,,111,366,130,6,929,,4,42,4.44,4.82,4.69,4.47,1.37,21.91
10864,박종윤,1993년 02월 09일,좌투좌타,본리초-경상중-대구고,12 넥센 2라운드 17순위,4시즌,P,13,1,12,9,0,0,0,0,0,0,16.0,9,9,9.00,81,18,,,0,14,2,0,11,,0,1,5.06,5.06,5.06,5.22,2.00,0.20
10871,김태훈,1992년 03월 02일,우투우타,남부민초-대신중-부경고,12 넥센 9라운드 79순위,10시즌,P,455,15,440,92,0,0,36,25,27,92,527.1,281,304,313.25,2356,559,109,7,50,242,24,13,397,28,2,24,4.80,5.19,5.34,4.74,1.52,4.84
10876,김성훈,1987년 05월 08일,우투우타,숭의초-대헌중-인천고,06 SK 2차 1라운드 4순위,1시즌,P,2,1,1,0,0,0,0,1,0,0,6.1,2,2,2.00,25,3,,,1,3,0,0,4,,0,1,2.84,2.84,2.84,4.85,0.95,0.18
