idx,hit,bat_num,team,year,month,day,home,away,r,result,runs_allowed,avg_runs_scored_15,avg_runs_allowed_15,team_avg_15
20251009011,6,33,SSG,2025,10,9,SSG,삼성,2,-1,5,5.066666666666666,4.733333333333333,0.2782101167315175
20251011011,6,30,SSG,2025,10,11,SSG,삼성,4,1,3,4.466666666666667,4.266666666666667,0.2628458498023715
20251013011,6,33,SSG,2025,10,13,삼성,SSG,3,-1,5,4.266666666666667,4.266666666666667,0.2575452716297787
20251014011,4,31,SSG,2025,10,14,삼성,SSG,2,-1,5,4.466666666666667,4.333333333333333,0.25553319919517103
20250308001,10,37,두산,2025,3,8,한화,두산,6,1,4,,,
20250309001,8,35,두산,2025,3,9,한화,두산,4,1,2,,,
20250310001,11,36,두산,2025,3,10,삼성,두산,8,1,5,,,
20250311001,12,39,두산,2025,3,11,삼성,두산,8,-1,11,,,
20250313001,6,31,두산,2025,3,13,두산,KIA,1,-1,4,,,
20250315001,6,32,두산,2025,3,15,키움,두산,2,-1,3,,,
20250317001,7,33,두산,2025,3,17,KT,두산,6,-1,9,,,
20250322001,9,36,두산,2025,3,22,SSG,두산,5,-1,6,,,
20250323001,9,36,두산,2025,3,23,SSG,두산,2,-1,5,,,
20250325001,12,36,두산,2025,3,25,KT,두산,3,-1,8,,,
20250326001,10,37,두산,2025,3,26,KT,두산,3,1,2,,,
20250327001,8,34,두산,2025,3,27,KT,두산,3,-1,4,,,
20250328001,4,27,두산,2025,3,28,두산,삼성,2,1,0,,,
20250329001,3,29,두산,2025,3,29,두산,삼성,2,-1,13,,,
20250330001,4,30,두산,2025,3,30,두산,삼성,2,-1,3,,,
20250402001,7,33,두산,2025,4,2,두산,키움,5,1,3,3.8,5.266666666666667,0.234251968503937
20250403001,8,33,두산,2025,4,3,두산,키움,6,1,1,3.7333333333333334,5.2,0.23015873015873015
20250404001,19,46,두산,2025,4,4,롯데,두산,15,1,3,3.8666666666666667,5.133333333333334,0.23107569721115537
20250405001,7,32,두산,2025,4,5,롯데,두산,1,-1,6,4.333333333333333,5.0,0.2421875
20250406001,20,42,두산,2025,4,6,롯데,두산,15,1,12,3.8666666666666667,4.666666666666667,0.23564356435643563
20250408001,11,41,두산,2025,4,8,두산,한화,6,1,5,4.8,5.2,0.25775193798449614
20250409001,9,33,두산,2025,4,9,두산,한화,4,-1,5,5.066666666666666,5.333333333333333,0.26285714285714284
20250410001,4,31,두산,2025,4,10,두산,한화,2,-1,7,4.933333333333334,5.066666666666666,0.26666666666666666
20250411001,4,29,두산,2025,4,11,LG,두산,2,-1,5,4.733333333333333,5.133333333333334,0.25961538461538464
20250412001,5,31,두산,2025,4,12,LG,두산,0,-1,4,4.733333333333333,5.133333333333334,0.253411306042885
20250413001,12,37,두산,2025,4,13,LG,두산,9,1,2,4.533333333333333,4.866666666666666,0.2421259842519685
20250418001,11,31,두산,2025,4,18,두산,KIA,7,1,1,4.933333333333334,4.866666666666666,0.24606299212598426
20250419001,10,37,두산,2025,4,19,두산,KIA,4,-1,8,5.2,4.666666666666667,0.25346534653465347
20250420001,11,35,두산,2025,4,20,두산,KIA,2,-1,6,5.333333333333333,5.2,0.26019417475728157
20250422001,8,32,두산,2025,4,22,키움,두산,4,-1,5,5.333333333333333,4.733333333333333,0.272552783109405
20250423001,12,37,두산,2025,4,23,키움,두산,8,1,2,5.466666666666667,4.866666666666666,0.27915869980879543
20250424001,11,37,두산,2025,4,24,키움,두산,9,1,3,5.666666666666667,4.8,0.286527514231499
20250425001,5,31,두산,2025,4,25,두산,롯데,2,-1,8,5.866666666666666,4.933333333333334,0.2900188323917137
20250426001,8,34,두산,2025,4,26,두산,롯데,4,-1,7,5.0,5.266666666666667,0.2713178294573643
20250427001,13,34,두산,2025,4,27,두산,롯데,13,1,4,5.2,5.333333333333333,0.2722007722007722
20250429001,6,32,두산,2025,4,29,두산,KT,2,-1,3,5.066666666666666,4.8,0.2627450980392157
20250430001,7,33,두산,2025,4,30,두산,KT,3,-1,8,4.8,4.666666666666667,0.25748502994011974
20250502001,6,33,두산,2025,5,2,삼성,두산,2,-1,6,4.733333333333333,4.866666666666666,0.25349301397205587
20250503001,10,37,두산,2025,5,3,삼성,두산,6,1,1,4.733333333333333,4.8,0.25646123260437376
20250504001,15,40,두산,2025,5,4,삼성,두산,11,1,6,5.0,4.533333333333333,0.26418786692759294
20250505001,10,33,두산,2025,5,5,두산,LG,5,1,2,5.733333333333333,4.666666666666667,0.27884615384615385
20250506001,6,32,두산,2025,5,6,두산,LG,1,-1,5,5.466666666666667,4.666666666666667,0.2771317829457364
20250507001,8,31,두산,2025,5,7,두산,LG,5,1,2,5.066666666666666,4.933333333333334,0.26692456479690524
20250511101,7,34,두산,2025,5,11,두산,NC,5,-1,11,5.133333333333334,4.533333333333333,0.26614481409001955
20250511101,7,34,두산,2025,5,11,두산,NC,5,-1,2,5.333333333333333,4.866666666666666,0.25882352941176473
20250511201,7,33,두산,2025,5,11,두산,NC,2,-1,5,5.4,4.666666666666667,0.255859375
20250511201,7,33,두산,2025,5,11,두산,NC,2,-1,11,5.0,4.866666666666666,0.24803149606299213
20250511201,7,33,두산,2025,5,11,두산,NC,2,-1,5,4.533333333333333,5.4,0.24206349206349206
20250513001,12,44,두산,2025,5,13,한화,두산,4,1,3,4.533333333333333,5.2,0.2450592885375494
20250514001,12,38,두산,2025,5,14,한화,두산,7,1,1,4.533333333333333,4.933333333333334,0.24806201550387597
20250515001,12,39,두산,2025,5,15,한화,두산,8,1,2,4.133333333333334,4.733333333333333,0.24423076923076922
20250517101,6,30,두산,2025,5,17,KIA,두산,2,-1,5,4.533333333333333,4.666666666666667,0.2523719165085389
20250517101,6,30,두산,2025,5,17,KIA,두산,2,-1,1,4.466666666666667,4.466666666666667,0.25190839694656486
20250517101,6,30,두산,2025,5,17,KIA,두산,2,-1,4,4.466666666666667,4.133333333333334,0.2533589251439539
20250517201,9,36,두산,2025,5,17,KIA,두산,1,-1,2,4.2,4.333333333333333,0.2490272373540856
20250517201,9,36,두산,2025,5,17,KIA,두산,1,-1,5,3.533333333333333,4.066666666666666,0.23921568627450981
20250517201,9,36,두산,2025,5,17,KIA,두산,1,-1,4,3.2666666666666666,4.266666666666667,0.23586744639376217
20250518001,13,42,두산,2025,5,18,KIA,두산,4,-1,5,3.2666666666666666,4.2,0.23984526112185686
20250520001,10,38,두산,2025,5,20,두산,SSG,3,-1,5,3.2,4.4,0.24431818181818182
20250521001,8,32,두산,2025,5,21,두산,SSG,1,-1,9,3.066666666666667,4.0,0.24812030075187969
20250522001,11,35,두산,2025,5,22,두산,SSG,6,1,5,2.8,4.466666666666667,0.2509433962264151
20250524001,6,30,두산,2025,5,24,두산,NC,1,-1,5,3.066666666666667,4.466666666666667,0.2575187969924812
20250525001,9,28,두산,2025,5,25,두산,NC,5,1,3,3.0,4.066666666666666,0.2570888468809074
20250527001,3,30,두산,2025,5,27,KT,두산,1,-1,2,3.2,3.933333333333333,0.2633587786259542
20250528001,13,39,두산,2025,5,28,KT,두산,12,1,3,3.0,3.8666666666666667,0.2529411764705882
20250529001,8,33,두산,2025,5,29,KT,두산,2,-1,12,3.3333333333333335,4.0,0.25440313111545987
20250530001,10,37,두산,2025,5,30,키움,두산,9,1,4,2.933333333333333,4.666666666666667,0.2495049504950495
20250531001,2,27,두산,2025,5,31,키움,두산,0,-1,1,3.4,4.6,0.25390625
20250601001,9,35,두산,2025,6,1,키움,두산,0,-1,1,3.2666666666666666,4.6,0.2475442043222004
20250603001,7,34,두산,2025,6,3,두산,KIA,3,-1,11,3.1333333333333333,4.4,0.2509727626459144
20250604001,9,36,두산,2025,6,4,두산,KIA,3,-1,8,3.2666666666666666,5.0,0.248046875
20250605001,10,38,두산,2025,6,5,두산,KIA,2,1,1,3.4,5.2,0.248046875
20250606001,10,32,두산,2025,6,6,두산,롯데,5,1,2,3.466666666666667,5.0,0.2490272373540856
20250607001,7,34,두산,2025,6,7,두산,롯데,4,-1,9,3.533333333333333,4.8,0.24801587301587302
20250608001,6,34,두산,2025,6,8,두산,롯데,2,-1,4,3.6,5.066666666666666,0.244
20250610001,5,32,두산,2025,6,10,한화,두산,2,-1,6,3.6666666666666665,4.733333333333333,0.23904382470119523
20250611001,7,33,두산,2025,6,11,한화,두산,1,-1,9,3.4,4.8,0.22845691382765532
20250612001,8,33,두산,2025,6,12,한화,두산,2,-1,3,3.4,5.066666666666666,0.2290836653386454
20250614001,11,33,두산,2025,6,14,두산,키움,4,1,1,3.2,5.066666666666666,0.22485207100591717
20250615001,8,29,두산,2025,6,15,두산,키움,3,1,2,3.4,5.0,0.23921568627450981
20250617001,6,30,두산,2025,6,17,삼성,두산,1,-1,12,2.8,4.933333333333334,0.234
20250618001,10,38,두산,2025,6,18,삼성,두산,3,-1,6,2.7333333333333334,4.933333333333334,0.23138832997987926
20250619001,13,36,두산,2025,6,19,삼성,두산,9,1,8,2.3333333333333335,5.066666666666666,0.23092369477911648
20250621001,9,33,두산,2025,6,21,LG,두산,6,1,5,2.933333333333333,5.533333333333333,0.2485207100591716
20250622001,8,35,두산,2025,6,22,LG,두산,5,-1,13,3.3333333333333335,5.8,0.2495049504950495
20250624001,9,23,두산,2025,6,24,두산,SSG,5,1,0,3.466666666666667,5.933333333333334,0.2509881422924901
20250626001,4,28,두산,2025,6,26,두산,SSG,1,-1,4,3.6,5.4,0.25760649087221094
20250627001,14,38,두산,2025,6,27,NC,두산,9,-1,10,3.533333333333333,5.6,0.2505175983436853
20250628001,4,29,두산,2025,6,28,NC,두산,1,-1,3,3.8,6.133333333333334,0.2556237218813906
20250629001,12,38,두산,2025,6,29,NC,두산,7,1,3,3.6,5.733333333333333,0.25206611570247933
20250701001,3,30,두산,2025,7,1,두산,삼성,1,-1,4,3.933333333333333,5.666666666666667,0.26229508196721313
20250702001,7,28,두산,2025,7,2,두산,삼성,5,1,0,3.8666666666666667,5.533333333333333,0.25925925925925924
20250703001,11,36,두산,2025,7,3,두산,삼성,4,-1,6,4.133333333333334,4.933333333333334,0.26195426195426197
20250704001,9,34,두산,2025,7,4,두산,KT,3,-1,6,4.266666666666667,5.133333333333334,0.2665289256198347
20250705001,8,32,두산,2025,7,5,두산,KT,6,1,2,4.2,5.466666666666667,0.2618556701030928
20250706001,10,33,두산,2025,7,6,두산,KT,8,1,7,4.4,5.466666666666667,0.26024590163934425
20250708001,12,40,두산,2025,7,8,롯데,두산,8,1,5,4.866666666666666,5.133333333333334,0.2668024439918534
20250709001,13,44,두산,2025,7,9,롯데,두산,4,-1,5,5.2,5.066666666666666,0.2697768762677485
20250710001,16,38,두산,2025,7,10,롯데,두산,9,1,0,4.866666666666666,4.866666666666666,0.2654690618762475
20250719001,8,34,두산,2025,7,19,SSG,두산,5,1,0,5.066666666666666,4.533333333333333,0.2766798418972332
20250720001,6,33,두산,2025,7,20,SSG,두산,2,1,1,5.066666666666666,3.6666666666666665,0.27722772277227725
20250722001,4,31,두산,2025,7,22,두산,한화,1,-1,2,4.866666666666666,3.7333333333333334,0.26601941747572816
20250723001,15,38,두산,2025,7,23,두산,한화,13,1,2,4.866666666666666,3.6,0.2644787644787645
20250725001,9,34,두산,2025,7,25,두산,LG,5,-1,6,5.133333333333334,3.066666666666667,0.26640926640926643
20250726001,11,35,두산,2025,7,26,두산,LG,3,-1,4,5.4,3.2666666666666666,0.2734225621414914
20250727001,13,33,두산,2025,7,27,두산,LG,9,1,6,5.133333333333334,3.3333333333333335,0.27307692307692305
20250729001,13,37,두산,2025,7,29,KIA,두산,9,1,6,5.666666666666667,3.466666666666667,0.29063097514340347
20250731001,7,32,두산,2025,7,31,KIA,두산,2,-1,3,5.933333333333334,3.8666666666666667,0.29699248120300753
20250801001,4,30,두산,2025,8,1,두산,SSG,2,-1,7,5.8,3.6666666666666665,0.2916666666666667
20250802001,8,32,두산,2025,8,2,두산,SSG,5,1,4,5.733333333333333,3.7333333333333334,0.28435114503816794
20250803001,13,39,두산,2025,8,3,두산,SSG,2,-1,3,5.666666666666667,3.8666666666666667,0.28435114503816794
20250805001,6,33,두산,2025,8,5,LG,두산,2,-1,4,5.266666666666667,3.6,0.28679245283018867
20250806001,11,36,두산,2025,8,6,LG,두산,10,1,8,4.866666666666666,3.533333333333333,0.27915869980879543
20250807001,10,37,두산,2025,8,7,LG,두산,3,-1,4,5.266666666666667,3.7333333333333334,0.2796116504854369
20250808001,9,34,두산,2025,8,8,키움,두산,9,1,2,4.866666666666666,4.0,0.26848249027237353
20250809001,15,40,두산,2025,8,9,키움,두산,6,1,4,5.133333333333334,4.133333333333334,0.2704280155642023
20250810001,7,33,두산,2025,8,10,키움,두산,3,-1,4,5.4,4.333333333333333,0.2840690978886756
20250812001,8,32,두산,2025,8,12,두산,NC,2,-1,3,5.533333333333333,4.466666666666667,0.2887189292543021
20250814001,9,29,두산,2025,8,14,두산,NC,6,1,5,4.8,4.533333333333333,0.27852998065764023
20250815001,9,38,두산,2025,8,15,두산,KIA,6,1,5,4.866666666666666,4.466666666666667,0.28125
20250816001,10,32,두산,2025,8,16,두산,KIA,4,1,3,5.066666666666666,4.533333333333333,0.2757281553398058
20250817001,9,32,두산,2025,8,17,두산,KIA,4,1,2,4.733333333333333,4.333333333333333,0.2704280155642023
20250819001,7,30,두산,2025,8,19,한화,두산,6,1,5,4.4,4.066666666666666,0.26522593320235754
20250820001,16,42,두산,2025,8,20,한화,두산,13,1,9,4.666666666666667,4.2,0.26627218934911245
20250821001,10,34,두산,2025,8,21,한화,두산,6,1,3,5.4,4.333333333333333,0.2832369942196532
20250822001,14,40,두산,2025,8,22,두산,KT,8,-1,13,5.466666666666667,4.266666666666667,0.28598848368522073
20250823001,9,33,두산,2025,8,23,두산,KT,2,-1,6,5.866666666666666,4.933333333333334,0.28735632183908044
20250824001,4,31,두산,2025,8,24,두산,KT,2,-1,3,5.866666666666666,5.066666666666666,0.29310344827586204
20250826001,6,31,두산,2025,8,26,두산,삼성,2,-1,6,5.333333333333333,4.733333333333333,0.28239845261121854
20250827001,5,33,두산,2025,8,27,두산,삼성,1,-1,14,5.266666666666667,4.866666666666666,0.27788649706457924
20250828001,13,37,두산,2025,8,28,두산,삼성,7,1,6,4.733333333333333,5.666666666666667,0.27058823529411763
20250829001,11,32,두산,2025,8,29,롯데,두산,7,1,1,4.8,5.8,0.2682445759368836
20250831001,11,35,두산,2025,8,31,롯데,두산,1,-1,5,5.066666666666666,5.6,0.2766798418972332
20250904001,15,36,두산,2025,9,4,NC,두산,12,1,3,5.0,5.733333333333333,0.28094302554027506
20250905001,12,41,두산,2025,9,5,NC,두산,9,1,3,5.4,5.6,0.28875968992248063
20250909001,11,36,두산,2025,9,9,KT,두산,1,-1,8,5.6,5.466666666666667,0.2928709055876686
20250910001,8,34,두산,2025,9,10,두산,LG,4,-1,8,5.4,5.8,0.2925430210325048
20250912001,8,34,두산,2025,9,12,KIA,두산,4,-1,5,5.4,6.2,0.2895238095238095
20250913001,9,37,두산,2025,9,13,NC,두산,4,-1,6,5.266666666666667,6.2,0.2892249527410208
20250914001,3,30,두산,2025,9,14,NC,두산,0,-1,6,4.666666666666667,6.0,0.2786259541984733
20250916001,7,34,두산,2025,9,16,두산,키움,1,-1,4,4.266666666666667,6.2,0.2673076923076923
20250917001,7,33,두산,2025,9,17,두산,키움,2,-1,4,3.8,5.6,0.25680933852140075
20250918001,9,31,두산,2025,9,18,두산,키움,3,1,2,3.8,5.466666666666667,0.2529182879377432
20250920001,8,34,두산,2025,9,20,SSG,두산,2,-1,15,3.8666666666666667,5.4,0.26264591439688717
20250921001,9,33,두산,2025,9,21,SSG,두산,3,-1,7,3.8666666666666667,6.0,0.26499032882011603
20250922001,14,41,두산,2025,9,22,SSG,두산,9,1,2,4.0,5.533333333333333,0.2727272727272727
20250923001,12,37,두산,2025,9,23,삼성,두산,5,-1,7,4.133333333333334,5.266666666666667,0.272552783109405
20250925001,6,31,두산,2025,9,25,두산,한화,7,1,0,4.0,5.666666666666667,0.2718631178707224
20250926001,4,31,두산,2025,9,26,두산,NC,0,-1,3,4.4,5.333333333333333,0.26436781609195403
20250927001,5,32,두산,2025,9,27,두산,SSG,2,-1,6,3.6,5.333333333333333,0.24564796905222436
20250928001,9,33,두산,2025,9,28,두산,롯데,7,1,2,3.1333333333333333,5.533333333333333,0.23622047244094488
20250930001,12,38,두산,2025,9,30,LG,두산,6,1,0,3.533333333333333,5.133333333333334,0.23366336633663368
20250308002,9,33,롯데,2025,3,8,롯데,KIA,4,1,3,,,
20250310002,8,34,롯데,2025,3,10,롯데,LG,2,-1,8,,,
20250311002,8,27,롯데,2025,3,11,롯데,LG,3,1,2,,,
20250314002,5,31,롯데,2025,3,14,롯데,한화,0,-1,2,,,
20250317002,8,33,롯데,2025,3,17,키움,롯데,3,-1,4,,,
20250318002,8,35,롯데,2025,3,18,키움,롯데,2,-1,3,,,
20250322002,7,33,롯데,2025,3,22,LG,롯데,2,-1,12,,,
20250323002,6,31,롯데,2025,3,23,LG,롯데,2,-1,10,,,
20250325002,10,38,롯데,2025,3,25,SSG,롯데,3,1,2,,,
20250326002,7,31,롯데,2025,3,26,SSG,롯데,1,-1,3,,,
20250327002,2,26,롯데,2025,3,27,SSG,롯데,2,-1,5,,,
20250328002,4,32,롯데,2025,3,28,롯데,KT,0,-1,2,,,
20250329002,8,30,롯데,2025,3,29,롯데,KT,3,1,1,,,
20250402002,10,34,롯데,2025,4,2,한화,롯데,6,1,2,,,
20250403002,10,35,롯데,2025,4,3,한화,롯데,4,1,2,,,
20250404002,8,35,롯데,2025,4,4,롯데,두산,3,-1,15,2.466666666666667,4.066666666666666,0.2277432712215321
20250405002,11,35,롯데,2025,4,5,롯데,두산,6,1,1,2.4,4.866666666666666,0.22474226804123712
20250406002,12,38,롯데,2025,4,6,롯데,두산,12,-1,15,2.6666666666666665,4.4,0.23045267489711935
20250408002,12,37,롯데,2025,4,8,롯데,KIA,4,-1,5,3.2666666666666666,5.266666666666667,0.23340040241448692
20250409002,10,36,롯데,2025,4,9,롯데,KIA,1,-1,3,3.533333333333333,5.466666666666667,0.24453280318091453
20250410002,13,36,롯데,2025,4,10,롯데,KIA,8,1,3,3.4,5.4,0.24703557312252963
20250411002,13,37,롯데,2025,4,11,NC,롯데,7,1,5,3.8,5.4,0.2564102564102564
20250412002,10,29,롯데,2025,4,12,NC,롯데,2,1,0,4.133333333333334,4.933333333333334,0.26614481409001955
20250413002,8,34,롯데,2025,4,13,NC,롯데,6,-1,9,4.133333333333334,4.266666666666667,0.275049115913556
20250415002,13,35,롯데,2025,4,15,롯데,키움,8,1,6,4.333333333333333,4.733333333333333,0.2732673267326733
20250416002,15,37,롯데,2025,4,16,롯데,키움,6,1,4,4.8,4.933333333333334,0.2829076620825147
20250417002,11,35,롯데,2025,4,17,롯데,키움,7,1,1,5.066666666666666,4.866666666666666,0.3019230769230769
20250418002,13,39,롯데,2025,4,18,삼성,롯데,8,1,1,5.533333333333333,4.8,0.3135755258126195
20250419002,9,36,롯데,2025,4,19,삼성,롯데,3,-1,10,5.866666666666666,4.8,0.3176691729323308
20250420002,8,34,롯데,2025,4,20,삼성,롯데,4,1,3,5.666666666666667,5.333333333333333,0.3146067415730337
20250423002,13,39,롯데,2025,4,23,롯데,한화,4,-1,6,5.666666666666667,5.4,0.31144465290806755
20250424002,9,30,롯데,2025,4,24,롯데,한화,5,1,3,5.733333333333333,4.8,0.31843575418994413
20250425002,10,38,롯데,2025,4,25,두산,롯데,8,1,2,5.666666666666667,4.933333333333334,0.3176691729323308
20250426002,13,36,롯데,2025,4,26,두산,롯데,7,1,4,5.4,4.066666666666666,0.31390977443609025
20250427002,7,32,롯데,2025,4,27,두산,롯데,4,-1,13,5.6,4.0,0.3163841807909605
20250429002,17,40,롯데,2025,4,29,키움,롯데,9,1,3,5.8,4.666666666666667,0.31309297912713474
20250430002,15,39,롯데,2025,4,30,키움,롯데,10,1,9,5.866666666666666,4.666666666666667,0.3182674199623352
20250501002,8,35,롯데,2025,5,1,키움,롯데,5,1,0,6.066666666666666,4.933333333333334,0.32082551594746717
20250502002,7,30,롯데,2025,5,2,롯데,NC,4,1,3,6.266666666666667,4.933333333333334,0.313543599257885
20250503002,11,38,롯데,2025,5,3,롯데,NC,4,-1,13,6.133333333333334,4.533333333333333,0.31401869158878504
20250504002,10,35,롯데,2025,5,4,롯데,NC,6,-1,9,5.866666666666666,5.0,0.30855018587360594
20250505002,3,28,롯데,2025,5,5,롯데,SSG,1,-1,7,5.866666666666666,5.333333333333333,0.3003731343283582
20250506002,7,29,롯데,2025,5,6,롯데,SSG,6,1,0,5.466666666666667,5.733333333333333,0.2892249527410208
20250507002,13,34,롯데,2025,5,7,롯데,SSG,6,1,2,5.333333333333333,5.666666666666667,0.2832369942196532
20250510002,16,40,롯데,2025,5,10,KT,롯데,8,1,5,5.533333333333333,5.133333333333334,0.29206963249516443
20250511102,10,31,롯데,2025,5,11,KT,롯데,6,1,1,5.8,5.266666666666667,0.30401529636711283
20250511102,10,31,롯데,2025,5,11,KT,롯데,6,1,1,5.933333333333334,4.933333333333334,0.3029126213592233
20250511102,10,31,롯데,2025,5,11,KT,롯데,6,1,1,6.0,4.8,0.30426356589147285
20250511202,3,28,롯데,2025,5,11,KT,롯데,1,0,6,5.866666666666666,4.733333333333333,0.30844793713163066
20250513002,8,35,롯데,2025,5,13,KIA,롯데,1,-1,4,5.466666666666667,4.866666666666666,0.2934131736526946
20250514002,11,35,롯데,2025,5,14,KIA,롯데,4,1,0,5.266666666666667,4.266666666666667,0.29365079365079366
20250515002,9,34,롯데,2025,5,15,KIA,롯데,6,-1,7,4.933333333333334,4.066666666666666,0.2845691382765531
20250517102,9,33,롯데,2025,5,17,롯데,삼성,7,1,5,4.666666666666667,3.933333333333333,0.27530364372469635
20250517102,9,33,롯데,2025,5,17,롯데,삼성,7,1,8,4.8,4.266666666666667,0.2784552845528455
20250517202,13,35,롯데,2025,5,17,롯데,삼성,8,1,7,5.0,4.6,0.2808080808080808
20250517202,13,35,롯데,2025,5,17,롯데,삼성,8,1,5,5.266666666666667,4.2,0.2865853658536585
